id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valance,tempo
37RWVFJe2ZiR2eQgJuAVaC,0.767,0.522,7,-5.658,1,0.0282,0.458,0,0.103,0.659,107.983
7dkX68UnlbaCBWNDWSrthP,0.609,0.809,4,-9.869,0,0.0491,0.0314,0,0.0504,0.715,146.768
6qCp2Out7ymmGb4VqHLY7P,0.646,0.874,0,-5.614,1,0.0282,0.0123,2.35e-06,0.172,0.903,124.017
095rDYLjAHYmis3vU8gRxo,0.693,0.844,0,-2.257,0,0.0578,0.617,0,0.572,0.717,110.012
18WjOu0eOrpKRlqZ09OCIT,0.563,0.815,5,-3.096,1,0.0391,0.0522,0,0.344,0.602,145.923
6koMMQlsRWBwHZXdtWxgUk,0.436,0.509,6,-5.161,0,0.0345,0.475,0,0.101,0.11,133.653
56z2qI0gKcPthQF6l8AW3E,0.683,0.664,5,-4.233,0,0.0332,0.538,0,0.0671,0.866,106.991
5G8YqJQ6oyPkxBSjpkCVRy,0.823,0.837,1,-4.533,1,0.0582,0.19,0,0.28,0.842,107.989
3AGOgQzp0YcPH41u9p7dOp,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889
2I7TngtQc3oZO0fsyFDUAJ,0.636,0.732,7,-6.209,0,0.0962,0.242,0,0.498,0.679,128.11
65xj2tRI9FUdK5cKdUI0Ct,0.558,0.826,5,-3.376,1,0.0574,0.00767,0,0.0858,0.406,126.086
03oZejWqXLbKhhM4iTgShq,0.726,0.778,4,-2.483,1,0.0784,0.00851,0,0.082,0.868,125.0
6tKW2g2So84pCTZXE0Furx,0.711,0.721,2,-3.79,1,0.0282,0.00224,0,0.0525,0.675,126.988
7pWzcvjSSXlGS0Cn790Nb7,0.495,0.735,0,-4.445,1,0.0332,0.0701,0,0.274,0.222,151.978
6aGjEZ7kq3YXgD0EDt80O5,0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015
5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491
6xzQyj2RwNB839HTJNFC75,0.66,0.839,2,-2.058,1,0.0546,0.0594,0,0.106,0.945,126.001
4VL2XUsn5dHQYdf5nPHGdM,0.654,0.877,1,-2.988,1,0.045,0.025,0,0.0699,0.561,118.499
1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021
6oZee3RwM7GHykYHZeb7GT,0.594,0.81,6,-2.083,0,0.0531,0.128,0,0.0324,0.777,123.752
6AV7hLSw5cIMTI47BxKRm6,0.756,0.858,2,-2.328,1,0.105,0.0699,1.41e-06,0.114,0.685,98.027
7Lq1Z8VIW7oE7m34kksHYp,0.773,0.823,10,-2.901,0,0.0679,0.00963,0,0.834,0.787,106.031
2rDwdvBma1O1eLzo29p2cr,0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948
3GDX2vk9Omok7DDvg7vOpq,0.516,0.813,3,-4.711,1,0.0664,0.156,0,0.731,0.608,134.998
3Fsjt1h1p2o86pC2lQopJc,0.484,0.812,10,-4.743,1,0.138,0.0322,0,0.18,0.308,109.452
37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017
1rYYJVlUV2EcgehVUnwJvy,0.511,0.734,11,-6.789,0,0.0297,0.0495,9.93e-06,0.299,0.801,188.216
5pgdZyYh16sAUkDjrqGPej,0.579,0.611,1,-6.188,1,0.0223,0.0257,0,0.145,0.199,87.09
7r0lARBERGKc8Wsnm7SQGE,0.555,0.875,7,-4.276,1,0.112,0.0076,2.31e-06,0.239,0.77,161.981
0i0hqOQdyFFd4cR5s32w8x,0.491,0.947,0,-2.252,1,0.306,0.00262,0,0.34,0.473,166.247
59RSrxkSKSixEWBAIvE5Wa,0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006
77TT8Xvx637TpzV8kKGkUw,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976
48fv3AV2ag6l8t5JGF39LL,0.637,0.871,1,-6.069,1,0.0808,0.226,0,0.0635,0.438,138.898
381qi9mbQ7MqgQTH4UrtaV,0.593,0.637,2,-6.946,1,0.0621,0.0156,2.73e-06,0.164,0.425,85.167
1oJXr7G717dobH8e8RYqsW,0.572,0.615,2,-6.142,1,0.0309,0.141,0,0.215,0.711,87.421
6JiYjFEajeILiqNU3jWbEs,0.634,0.883,6,-5.449,1,0.0724,0.111,3.08e-06,0.31,0.433,95.244
2SbF8UR7YvY3ArOH8MqgrC,0.293,0.673,0,-7.007,1,0.065,0.277,0.000132,0.16,0.387,168.692
5Z4aqpT39KpY8gbHoJWdou,0.616,0.833,3,-3.314,0,0.067,0.315,0,0.175,0.595,97.898
1pz24zu5H9A0S1a2NKT4F0,0.855,0.58,5,-6.951,1,0.141,0.234,0,0.0965,0.518,96.998
51CWs8Gipl0UqDGNA5xekm,0.467,0.433,9,-4.073,1,0.0332,0.66,0,0.13,0.333,145.302
4lIxdJw6W3Fg4vUIYCB0S5,0.598,0.786,2,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021
1fo2ctLqj3zBhRQKOXprol,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933
1x0J8LFX23d5h1zzuzZorc,0.729,0.748,0,-6.67,1,0.0245,0.307,1.29e-06,0.09,0.928,99.981
19tHCfzUSoy5HkpxcmbA0A,0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898
1q8E1FfFuhd12c5JcJwPxQ,0.605,0.787,5,-3.002,1,0.0308,0.0396,1.42e-06,0.163,0.374,114.987
5wHaZHMw8PZQIoKqGqI7oE,0.494,0.582,0,-4.769,1,0.0266,0.102,0,0.0805,0.416,82.025
4kzyhn8i6Hf8daEBqNPfCy,0.605,0.379,6,-10.51,0,0.0289,0.659,4.57e-06,0.106,0.296,147.851
6ZTdNY364AMAijXsxohfBb,0.722,0.679,7,-6.018,0,0.0513,0.494,0,0.0974,0.536,114.993
5KM3PHkYS0H4RKVI0zBShC,0.662,0.636,6,-4.754,0,0.0427,0.429,0,0.0945,0.869,89.979
6lHmnk1sUIPS9EI836eObc,0.587,0.874,9,-2.461,0,0.0613,0.16,0,0.15,0.752,150.037
1OIb1AalkGikhzCRbWgchd,0.692,0.969,7,-3.213,0,0.0678,0.167,0,0.301,0.762,111.495
1LSNDl7np1Fs3xNoXiKUGC,0.742,0.792,5,-4.713,1,0.0651,0.14,0,0.0704,0.78,122.998
5vmoDoDlgTaNsYh3wCNKOQ,0.403,0.447,9,-4.559,1,0.0347,0.701,0,0.0965,0.206,138.489
7BfQtUagX8OMgYSKotIV5Q,0.404,0.589,10,-3.852,1,0.0327,0.751,0,0.339,0.251,128.553
1UxYNCzvOgMMMvzQe66NIY,0.423,0.705,10,-4.742,1,0.0384,0.457,0,0.196,0.466,179.904
5bwZjteR12LZdlWbb3BXWu,0.597,0.822,1,-2.676,0,0.0293,0.378,0,0.131,0.518,102.01
7HIRvkrJzBB4NEAcc1ydtz,0.574,0.793,5,-4.837,1,0.143,0.545,0,0.285,0.401,145.787
2nJDePK69THatYkjkjQFE8,0.491,0.554,0,-5.65,1,0.143,0.717,0,0.113,0.518,151.736
1HYzRuWjmS9LXCkdVHi25K,0.558,0.526,0,-4.686,0,0.033,0.431,0,0.126,0.202,124.709
0ndIZ2XvGtXV0PIbEAwoIv,0.892,0.443,0,-6.178,1,0.0379,0.439,0,0.0866,0.714,107.983
6YnVlRD39CwykaEZtqoNTi,0.647,0.901,4,-1.39,1,0.0456,0.0488,0,0.402,0.712,131.966
5EaexAZNLu8arTySTCTxC2,0.345,0.437,7,-6.331,1,0.0428,0.786,4.32e-05,0.119,0.107,127.131
2uPVBE7YsIakIr54V2pR8b,0.581,0.447,10,-8.412,1,0.0297,0.768,0,0.168,0.396,79.971
0hNDIyBp4iddX9EtbOZ3bQ,0.365,0.386,10,-7.951,1,0.0337,0.815,0,0.0872,0.241,139.981
6IIhqaqZC7iuyjqiRD1a5j,0.59,0.433,3,-6.545,1,0.0273,0.85,3.42e-06,0.221,0.314,115.83
2r2aKhz1wjtNBuSBiwJmkj,0.488,0.263,9,-11.509,1,0.0445,0.932,7.25e-06,0.0944,0.431,138.885
4sjLGa2ALZnnCYfATQ462G,0.479,0.73,1,-5.182,1,0.0444,0.0689,0,0.0865,0.159,104.862
54r8KibtmiMzKnj5qAKpg9,0.765,0.237,2,-9.765,0,0.0563,0.766,0,0.103,0.605,94.255
5LiWJsSSjZh7Y3hqml18Ki,0.48,0.501,5,-5.511,1,0.0296,0.624,0,0.0748,0.222,110.889
7xOuAIh0n2ftmVmK4UBHub,0.709,0.938,7,-3.557,1,0.0861,0.175,0,0.064,0.898,163.023
4vj0aNMnhOi42O5waUCZgj,0.608,0.811,8,-4.561,1,0.383,0.218,0,0.0781,0.915,203.877
0EqWAwYxEzcnLLAHIIRh8J,0.517,0.309,2,-11.408,1,0.03,0.905,1.53e-06,0.191,0.604,112.2
24lVNtHzVJb23qhNaa2kTx,0.566,0.585,3,-6.275,1,0.0338,0.733,5.54e-06,0.0857,0.778,171.888
1PpLG1D5VJJ4avZdfkBxtv,0.523,0.612,4,-5.826,1,0.031,0.23,0,0.121,0.581,159.833
7gr57cYekMWriyJYbT7oZ4,0.709,0.718,6,-3.315,0,0.0312,0.059,0,0.167,0.24,104.971
3ekdsWPG0ZtVrvEUPe2Djv,0.756,0.845,1,-3.095,1,0.139,0.111,0,0.311,0.711,110.027
4JGUGzd1V4117i2oeJKKEz,0.618,0.837,1,-3.234,0,0.256,0.432,0,0.0899,0.759,85.719
5QhE3ILw6KUR40fe0w35bb,0.685,0.843,0,-4.258,1,0.0499,0.121,0,0.126,0.637,125.029
2UiNEhy3FnDqrdpXPi4aJg,0.443,0.684,9,-4.848,1,0.0303,0.00576,0.00915,0.562,0.118,102.024
60oyvXjv0nwZnRrwZvZqUm,0.789,0.88,0,-3.235,0,0.064,0.0226,0,0.386,0.615,123.97
4J7M1RBAdn1LBYtPrKE9UE,0.697,0.662,11,-5.402,0,0.0651,0.328,0,0.204,0.428,95.998
2ziLxRduZ6AyEItQ3LcUdj,0.638,0.887,11,-3.573,1,0.0426,0.172,0,0.235,0.691,128.942
6FKcTr6VGfKIK5Qdv1y5st,0.721,0.892,2,-2.772,0,0.14,0.0824,0,0.104,0.67,102.956
2GFG2V1SZIXDSc87MNmXKp,0.665,0.933,2,-4.55,1,0.0371,0.14,0,0.107,0.474,136.004
02pwFgRUnwkjJeNI6bmS1C,0.462,0.0919,7,-15.746,1,0.0378,0.928,0,0.131,0.373,119.595
0fgVVrdt2yovYYr7iECoKS,0.478,0.568,10,-4.906,1,0.0313,0.828,0,0.342,0.311,155.835
6oHUMXEKpnXOrs13VoGsuF,0.658,0.86,5,-2.898,0,0.0272,0.443,0,0.304,0.644,88.032
3vAncbML0jhNrp63DKhsCo,0.604,0.687,0,-5.13,0,0.0327,0.757,0.234,0.0718,0.504,119.992
5Fkxps5UUaYg2jANR5SlOl,0.247,0.933,8,-2.689,1,0.14,0.0758,0,0.362,0.312,198.524
4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999
4JQSMg83F8qYwSBt5xOXsQ,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972
28SGSSREhZ2Jv9QmaLRsam,0.667,0.342,2,-5.93,0,0.0325,0.397,0,0.0945,0.453,119.882
1ip2IGDWMrUmlaepEbWlL8,0.258,0.659,5,-5.903,0,0.0596,0.253,0,0.111,0.272,189.558
0adManNL1izN3uAVmv9P4w,0.426,0.418,5,-7.585,0,0.0315,0.335,0,0.105,0.16,147.648
2f4IuijXLxYOeBncS60GUD,0.23,0.694,7,-6.828,0,0.109,0.0619,0.00191,0.112,0.26,172.751
7vRriwrloYVaoAe3a9wJHe,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6
6YXG34IWbilypPwjBTOrUC,0.555,0.619,0,-5.246,1,0.0296,0.203,0,0.265,0.426,136.069
3SMxd9vNy41n9Xk4UFw36S,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003
5EBd8sbeMSyIotWaMnR7s4,0.562,0.797,2,-5.386,1,0.0356,0.328,0,0.0752,0.296,110.049
2XQ1tVtmHNKBOxaCbjYxdn,0.629,0.715,0,-5.421,1,0.0379,0.202,0,0.23,0.399,115.006
6TRp2628QKH3kY6KrCnjqp,0.38,0.766,5,-4.518,1,0.065,0.441,0,0.0991,0.477,101.978
6p6TjiJHc1kJQt5dXzkdrs,0.804,0.88,9,-5.061,0,0.0933,0.00317,0,0.226,0.682,104.111
2wnoxwdfBImL7sAdfIhaOO,0.521,0.725,2,-4.823,0,0.0333,0.266,0,0.106,0.375,101.958
6VObnIkLVruX4UVyxWhlqm,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881
3IPnBzGRMg6BfViFxxa0Gq,0.737,0.637,6,-6.308,0,0.0735,0.262,0,0.319,0.537,100.033
6klpXs2uAjagnZMFkt4qkl,0.281,0.139,5,-14.392,1,0.0305,0.829,0,0.0725,0.169,92.64
3Yn97I3qIj7Px0Bi4rkD2q,0.285,0.396,1,-8.741,1,0.0318,0.674,6.6e-05,0.102,0.219,79.442
1fvRueeK5f60hkG1VzoXXq,0.41,0.0262,1,-26.593,0,0.0384,0.983,0.925,0.123,0.237,142.138
7E7CrsdAJBx9GCPwRXUcHk,0.205,0.169,10,-18.583,0,0.0342,0.924,0.878,0.415,0.0658,102.781
1mTeIr9fB94C7craFmKDCo,0.403,0.28,7,-15.442,0,0.0638,0.841,2.35e-05,0.148,0.416,91.51
2CPnPnfbCMESaNpBQbeA0X,0.475,0.0931,2,-20.771,0,0.0532,0.99,0.951,0.0899,0.188,134.217
0eRUvq2nZmHoS9c21BKXtN,0.701,0.693,4,-6.095,1,0.0249,0.00263,1.56e-05,0.185,0.478,108.026
2CPqh63wRVscbceKcPxwvv,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037
0V7f8xzZdIrtlNnhEOMAYH,0.547,0.482,3,-5.584,1,0.0291,0.702,0,0.155,0.313,143.841
2RFARAcVRcWaBO0H4Q2hBC,0.563,0.363,3,-6.21,1,0.0266,0.434,0,0.126,0.29,136.079
4pzMHsUTv62e9Ji5mYKEdN,0.628,0.894,7,-3.408,0,0.0286,0.267,1.85e-06,0.167,0.292,104.978
39MeD1A1B9njOtpB1PK6ym,0.534,0.722,8,-4.068,1,0.0284,0.246,0,0.0975,0.547,92.936
7D85b9IqWQyZM7xtSTEIAl,0.606,0.717,1,-5.893,1,0.0323,0.243,0,0.0758,0.496,99.97
6fjpLsBCJiraC2q4dEe8iB,0.531,0.343,9,-7.472,1,0.0295,0.83,0,0.108,0.265,145.93
6ULjjfaKFWRaPJNQTNrkNi,0.473,0.907,1,-3.849,1,0.0737,0.31,1.01e-05,0.167,0.367,117.913
4Ezqu1TsUbVxXGRD6JaavS,0.487,0.529,2,-7.36,1,0.0289,0.366,0,0.287,0.181,89.885
2MYfUH4Zo7gphaxmMVDrie,0.606,0.872,7,-2.114,0,0.0519,0.262,0,0.125,0.226,129.965
6qAzAmPBUpGrk7XADZHR5k,0.806,0.707,7,-4.623,1,0.0307,0.331,0,0.294,0.746,118.011
7qPQjlV2lTwmpO932t463G,0.579,0.852,4,-3.358,1,0.0521,0.0607,0,0.41,0.64,79.01
0ESGvKJoja4msEeDhOMDD8,0.344,0.281,1,-9.59,1,0.0545,0.828,0,0.118,0.37,74.998
4awRNvd5iC7QGVQOwSCffw,0.738,0.875,7,-3.141,1,0.127,0.000673,0.000556,0.285,0.538,114.962
3hm4axDodp2jFEDohQfXxV,0.545,0.468,7,-6.064,1,0.0247,0.637,0,0.128,0.279,76.045
05I7xIphzzqBFHJoc3jPYn,0.761,0.817,5,-3.227,0,0.0357,0.146,0,0.0715,0.609,99.987
3jM4UiYD4GLhlbDzGRVkkX,0.853,0.638,1,-4.911,1,0.0536,0.379,0,0.27,0.872,102.06
1nlKYpqe2qT1fwiXMr6ju3,0.793,0.705,5,-4.536,1,0.0695,0.332,0,0.0751,0.841,95.989
6Nb8WcSSn4jCNRbcbYvTCX,0.346,0.809,6,-6.377,1,0.0475,0.00503,0,0.084,0.391,96.554
0g1AmSKokPboFrxmG1dxKx,0.738,0.676,11,-3.025,0,0.0507,0.446,0,0.253,0.961,95.04
5XXJnC5TvcL2QsAZ3Nxgku,0.458,0.384,8,-5.045,1,0.0267,0.734,0,0.0985,0.157,148.21
4Q6efSOjA42sq5S0TaKBQw,0.53,0.603,9,-3.902,0,0.0295,0.411,0,0.119,0.379,97.16
5efB9wfc6dn3pzll9ElIrH,0.559,0.526,3,-6.183,1,0.0368,0.63,0,0.144,0.344,86.91
7jr3iPu4O4bTCVwLMbdU2i,0.678,0.729,8,-4.188,1,0.137,0.0658,0,0.303,0.643,99.895
44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307
7uuEfUMuPeQ7RlSWa0cES2,0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74
0JXXNGljqupsJaZsgSbMZV,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
4fxyRM3Xd0w47grKzxVMth,0.756,0.776,9,-3.371,1,0.0482,0.0288,0,0.17,0.58,124.007
1MdZe7hHi3yKBkrtuFTVcl,0.464,0.217,7,-16.516,1,0.0446,0.944,0.895,0.222,0.187,116.871
7FZeb3WUrCInAITFu9ZLJ8,0.307,0.194,7,-15.239,0,0.0396,0.802,0.739,0.0888,0.323,127.956
0Gsm3V70dLLbz3kTvzfmPP,0.48,0.196,7,-17.529,0,0.05,0.992,0.878,0.288,0.499,122.837
1aEbZPaNA3bRV1TZbmuAfU,0.208,0.0978,7,-22.315,1,0.065,0.992,0.668,0.318,0.259,78.182
4IYqzIdk3KyHLFfvAnfxxp,0.463,0.214,7,-16.527,1,0.0456,0.943,0.911,0.211,0.196,120.572
67bVDuhVNpGahHOJGsv8BQ,0.66,0.784,8,-3.729,1,0.0514,0.018,0.0919,0.0844,0.692,161.84
4Kl017IgdJxdlvgnvrpYlE,0.729,0.898,5,-1.029,1,0.0391,0.315,0,0.107,0.517,126.977
7fGGn8sz5PJzh6uSmVtntl,0.462,0.768,10,-4.173,0,0.0557,0.503,0,0.349,0.599,130.745
7nFcAa1Y2I1CkM1wCBfYUN,0.425,0.43,7,-8.284,0,0.0289,0.639,2.15e-06,0.348,0.124,143.681
7xePxAMPRq6WuRzuWxK8hJ,0.764,0.97,3,-1.443,1,0.173,0.394,0,0.332,0.913,130.035
5kmnDsMjwmwn3e884mlVRQ,0.655,0.729,11,-3.176,0,0.0881,0.374,0,0.174,0.892,95.965
4q5R6rdomdPOwVxJrExLkc,0.327,0.375,1,-8.405,1,0.0313,0.392,0,0.101,0.149,72.364
6XMC3YI8wJb6lk9RxFcd5Z,0.205,0.365,9,-6.04,1,0.038,0.786,0,0.122,0.301,75.623
3EvWSvhEBXHNpi9xanbJn1,0.493,0.283,11,-7.878,1,0.0298,0.714,1.04e-05,0.12,0.158,80.336
19tN2T7F6XUME4zDPd9YuO,0.469,0.384,6,-8.378,1,0.0307,0.654,1.06e-06,0.0784,0.284,163.988
6CIff9z94pPApi2i3k2lq1,0.466,0.278,1,-10.318,0,0.0265,0.85,1.08e-05,0.13,0.123,98.391
1kODSVImpAKU1bbZvlNX2s,0.756,0.773,1,-4.332,1,0.0424,0.101,0,0.104,0.773,112.019
6f3Kn4QtwZPU2IvwwDSbLF,0.657,0.828,5,-5.544,1,0.0728,0.00847,0,0.326,0.566,115.954
7kKvrBLjXFPFWtEAjT59CV,0.672,0.968,1,-2.636,0,0.131,0.0243,0,0.0586,0.473,129.971
6WJWTeZExNu0X42hiegRVs,0.56,0.945,8,-0.33,1,0.064,0.0965,0,0.17,0.833,164.089
41r0BLWVIdo7CaKowcUDgM,0.721,0.875,6,-1.166,1,0.0783,0.241,0.000105,0.381,0.692,141.994
1D7e4LrjdB4mKaI9XYrmPY,0.551,0.885,6,-1.489,1,0.124,0.139,0,0.114,0.509,172.95
32nainF4TXsMpuFOGCkzzM,0.674,0.649,1,-5.869,1,0.0451,0.285,0.0585,0.226,0.6,86.985
1YqGY2dW0a9ocyxaB5PtrR,0.53,0.375,3,-6.268,1,0.0285,0.72,0,0.118,0.204,135.821
2TG8kKgwsyyZU8lZIH6SZ1,0.752,0.934,7,-3.541,0,0.0361,0.092,8.8e-06,0.14,0.668,119.996
23GWmLq9VggWMzWr4PsbQF,0.895,0.747,1,-3.054,1,0.0464,0.000411,0.000171,0.097,0.782,127.967
19Ir2LUZhE3EqpCo6voP0l,0.519,0.829,1,-3.307,1,0.0317,0.464,0,0.101,0.44,90.016
23z7nLq4CD83EyzeeIokkt,0.716,0.928,7,-0.005,1,0.084,0.0777,0,0.0702,0.697,101.564
5FrHxM4n08REjf38Rhlu3X,0.755,0.887,1,-3.575,1,0.0328,0.000944,0,0.504,0.773,114.947
1OjX0RLZIFKsdjodvHiG95,0.783,0.905,11,-1.763,0,0.0841,0.000473,0.0344,0.102,0.852,125.024
5w18nowVMRZrC5Na9Vxoth,0.706,0.972,11,-2.359,0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946
17IZCetcl6DzlIR1RnIGAn,0.567,0.776,2,-3.102,1,0.0323,0.21,0,0.145,0.541,136.835
6MowDwhgexwoy0Udut569m,0.581,0.462,4,-6.331,1,0.0283,0.451,0,0.135,0.359,134.003
7e92ANVU4mGFFG3buPSBns,0.588,0.48,6,-6.591,1,0.0305,0.759,0,0.125,0.139,127.916
458MzYOwflP3VU3C4vdtjd,0.462,0.353,1,-6.438,1,0.0834,0.743,0,0.114,0.274,169.114
55GUJw0zEtfcjxjkwl8GL5,0.516,0.414,4,-7.571,1,0.0273,0.476,0,0.109,0.257,130.043
18mY4Dcx3KhgzaJydl8Pgp,0.367,0.432,9,-8.272,1,0.0305,0.769,2.39e-05,0.0998,0.265,146.899
0IZJfXawlSEiJOh5r7qRXI,0.367,0.554,7,-4.657,1,0.031,0.474,0,0.22,0.336,139.613
2CtcRPkxT8k56tjjARxgpI,0.545,0.559,1,-7.408,1,0.0282,0.511,1.96e-06,0.0947,0.338,73.988
4MV1eMnJwpcNclFsRQuy48,0.455,0.565,10,-5.846,1,0.0279,0.0894,0,0.121,0.222,139.772
1EzrEOXmMH3G43AXT1y7pA,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953
53QF56cjZA9RTuuMZDrSA6,0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703
0IktbUcnAGrvD03AWnz3Q8,0.623,0.417,0,-8.699,1,0.0354,0.296,0,0.135,0.721,130.032
4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899
4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012
1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021
5x6mvkcvMndlSsk1ebP9mG,0.5,0.471,9,-5.05,0,0.0318,0.572,0,0.583,0.257,135.898
3i9a7oI8pPtB9FoZ5zhsO8,0.398,0.893,7,-3.268,0,0.186,0.429,0,0.527,0.157,129.805
3ZdJffjzJWFimSQyxgGIxN,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917
2meDg0cWo7ga2AolHCNPGI,0.587,0.834,2,-4.23,1,0.036,0.166,2.62e-05,0.149,0.542,126.952
0dgJhAdAlhVU0stBp0m0o5,0.472,0.421,2,-6.884,1,0.0287,0.357,2.88e-06,0.1,0.235,72.997
0b6Cs8F9euKvLdiQTt4E21,0.245,0.317,7,-8.161,1,0.042,0.552,0,0.38,0.157,69.14
1tmUZoQNPDw0w8AdvBpagD,0.397,0.538,11,-11.113,1,0.0372,0.752,0.926,0.11,0.0735,97.963
0deg6ZlRrTX0TVXPY0h916,0.545,0.342,7,-17.502,1,0.0351,0.936,0.898,0.131,0.17,143.986
5j4TBu1E3y17pJd7ackIDV,0.44,0.245,9,-14.459,0,0.038,0.961,0.921,0.0867,0.13,114.143
0C1vDDyBA94teu2IgxQYVc,0.533,0.63,5,-12.26,1,0.0376,0.426,0.932,0.0755,0.131,119.977
2YKUAYU9BImoDuGrIWhBRj,0.542,0.415,2,-11.506,0,0.0306,0.731,0.567,0.101,0.317,110.133
0S7w41r0PTUX24fFmStGZh,0.517,0.744,8,-4.826,0,0.0285,0.178,0,0.12,0.379,139.983
0rbsizjYM9m0Lak3MfKSx5,0.688,0.872,1,-3.159,1,0.0394,0.216,0,0.0479,0.571,102.009
1GCbc1vpkZA2zhjsSFhmHT,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009
6jjd5vJtgKwzMtxJeTlLqH,0.669,0.447,1,-6.271,1,0.0305,0.524,0,0.167,0.17,141.808
6D5MBszb8lFekYIxk71vX9,0.78,0.849,6,-5.646,1,0.064,0.159,0,0.93,0.662,125.018
0qQBuGsT79rKtmmfC0V38x,0.687,0.914,6,-5.02,1,0.0437,0.166,0,0.0858,0.675,126.001
6YyoCBo6N0qlZzlnurJJl1,0.642,0.874,0,-4.913,1,0.0503,0.0821,0,0.345,0.546,128.019
6DWIm1TfM9WiCNQeLbbAsd,0.466,0.15,5,-24.581,1,0.062,0.992,0.872,0.0889,0.797,159.519
6ZTf46UcJUsRq1AdzQd6mM,0.506,0.57,1,-6.428,1,0.0296,0.642,0,0.155,0.547,83.96
4QXb2c6lUkcjuyKXMNcv4L,0.359,0.508,6,-4.402,1,0.0324,0.76,0,0.102,0.273,139.638
1RBtvkiaOgIFbB2tTbBgeg,0.4,0.939,0,-2.616,1,0.0487,0.0426,1.27e-06,0.131,0.264,171.833
2N8gVC6b45879mbNo9IMZr,0.689,0.858,0,-3.051,1,0.116,0.24,0,0.134,0.458,99.994
7tYs4B4jm8E8UmvDG9iMVc,0.585,0.946,7,-2.062,1,0.102,0.0905,0,0.311,0.423,128.098
3R2FxfQsTs5Ei2twCe339s,0.564,0.784,4,-5.347,0,0.0568,0.0582,1.03e-05,0.114,0.324,147.82
1iTb1k4DgjJh7qWFQE1VmB,0.368,0.23,7,-11.787,1,0.0361,0.947,0.00153,0.111,0.186,134.515
0PAq1DRlOGBAjXLno94j6b,0.554,0.878,11,-3.02,0,0.0513,0.00146,0,0.0998,0.55,132.889
54s6sdPuMjVtdB5d5KFzTC,0.614,0.823,1,-3.48,1,0.062,0.0269,0,0.0783,0.539,139.948
7dlNGfd6Fq8xcFb4K6Glws,0.475,0.897,5,-2.383,0,0.0736,0.0184,0,0.296,0.642,78.918
5rPZMrKqHHVVCYOom7OkFO,0.745,0.825,1,-3.162,0,0.0352,0.000875,0.000218,0.0828,0.242,95.001
4CluCFFy6i1MUL1cYdoCif,0.718,0.934,11,-3.787,0,0.169,0.046,0,0.687,0.308,132.019
34Ga20vIH4vN9neqWG8Tok,0.585,0.84,0,-3.349,0,0.0957,0.155,0,0.638,0.149,149.855
26EM9sZnQkLLQxixGd88KE,0.819,0.844,0,-3.739,1,0.038,0.00767,0.00834,0.056,0.687,127.997
