id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valance,tempo
3zJH6phPhriLI9ImxHLXO8,0.633,0.915,1,-3.242,1,0.0772,0.083,0.00229,0.0636,0.372,87.528
2xkrujtSjZz7EKAYGbIIzH,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009
2pwnEzgIzYL4AOw4ousjkB,0.664,0.698,10,-5.084,1,0.067,0.127,0,0.118,0.573,135.023
7bXvOMQ3UrcTS1dO9Ppzsg,0.647,0.616,5,-4.948,1,0.0272,0.277,0,0.0816,0.79,93.019
3BuLtAmXKy5uQYl4ED1zBT,0.673,0.637,5,-4.518,1,0.0429,0.137,0,0.184,0.678,123.98
2zXRAZvUb2B5PzJGwCtFe0,0.709,0.562,5,-4.864,1,0.0724,0.0449,0,0.217,0.386,125.965
0jAPoaOuMMuCJyIgTOvSfh,0.678,0.624,8,-7.507,1,0.0628,0.0278,0,0.0909,0.48,137.99
1jLsirPDkUS2g4gnkYua58,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008
2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999
14BH4qO7pgCmIe6mgLKOK3,0.468,0.936,2,-3.683,1,0.0455,0.00568,0,0.24,0.663,75.05
6A9QEWYXpXLMeJLRjGsIJ1,0.442,0.787,8,-3.889,0,0.0937,0.407,0,0.108,0.414,127.979
4kIpBfvK44bxqX7zo8K1oP,0.591,0.818,4,-3.532,1,0.073,0.172,0,0.126,0.574,108.107
3ZCtiUSYDNHN9zAXWn4Uwl,0.501,0.682,0,-4.664,0,0.0684,0.135,0,0.145,0.503,173.926
4TlxeDCyx8epXp1OoOwyn9,0.512,0.809,5,-3.253,1,0.143,0.306,0,0.138,0.557,203.439
06kxa3al7bUqRRo5nAFduZ,0.494,0.651,11,-4.127,0,0.0384,0.0819,0,0.104,0.162,149.979
6SOw5YcoAXoKphG5iPzXEz,0.312,0.377,0,-5.395,1,0.0335,0.848,9.73e-05,0.0994,0.305,131.698
57Zcl7oKKr29qHp38dzzWi,0.676,0.656,1,-7.41,1,0.09,0.0298,0,0.192,0.415,128.256
29CjkGjZnDVdJsfbRoNOGJ,0.365,0.2,4,-10.972,1,0.0345,0.697,0,0.0804,0.133,128.042
5zgKbnMnySDgGxUC3KkvCZ,0.525,0.192,1,-12.187,1,0.0552,0.837,0,0.121,0.622,179.962
6gnS49VEamgI5zQmjsUxs3,0.776,0.573,11,-5.576,0,0.0481,0.501,0,0.212,0.905,121.931
4ong8gUO6Nq4iYf1BvoYXT,0.325,0.253,0,-13.858,1,0.039,0.705,0,0.143,0.14,83.848
3YkhNMK7YcdkUSKM5nM3ur,0.546,0.32,11,-6.903,1,0.0321,0.827,0,0.321,0.53,88.216
3VOtM6x5KXZuxSzHaaf9oO,0.564,0.364,10,-5.845,0,0.0631,0.759,0,0.0839,0.591,86.538
1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879
4SjPJxsczdVx2Wafi5mT0J,0.786,0.123,6,-12.659,0,0.0391,0.863,0,0.103,0.316,122.936
6N8bOypJtAzJp8w2LF8cWG,0.881,0.384,6,-7.88,1,0.0565,0.628,0,0.12,0.901,106.017
2GzvzxXnyJ9l3obE4JskC2,0.449,0.209,10,-14.494,1,0.0896,0.896,0,0.156,0.431,93.618
3otAtzQb3f7adNdiCgdECo,0.785,0.254,4,-8.325,1,0.0413,0.61,0,0.118,0.72,99.853
1tN1Xz8H5cmrBEBZeKxP5k,0.705,0.205,8,-7.071,1,0.0453,0.821,0,0.111,0.519,119.662
30LDuVfrePWbedYTc1mUCn,0.528,0.291,10,-9.696,1,0.0401,0.914,0,0.121,0.355,76.805
2nzB3E2LsmSETiDTr1Y2Tf,0.405,0.318,0,-7.373,1,0.0331,0.775,0,0.0821,0.576,199.998
6MsYPZUmabBIQ2DgMCrJG0,0.721,0.221,10,-13.16,1,0.0347,0.719,1.36e-06,0.0989,0.332,100.831
7zcAFwEbHXNeIePVwMEIkS,0.598,0.155,0,-13.336,1,0.0379,0.901,0,0.117,0.198,133.685
5rXztnpx9y44vHO9Pt3AUI,0.501,0.439,2,-8.282,1,0.0337,0.79,2.58e-05,0.11,0.233,147.894
05Kms0excTlHRel656GZ3U,0.501,0.67,1,-5.847,1,0.0696,0.26,0,0.0774,0.614,175.895
6yIHGmQLJxWAUZ1ZkENemN,0.41,0.0485,0,-13.918,1,0.038,0.947,0,0.108,0.247,137.97
1NWvbQI3bNfPxbxF9OQ1Ek,0.526,0.318,0,-8.884,1,0.0323,0.852,0,0.0974,0.165,75.008
6A2M7DkApK58Wjmnkj8r0h,0.628,0.517,0,-6.562,1,0.0573,0.176,0,0.291,0.575,106.905
6SOw5YcoAXoKphG5iPzXEz,0.312,0.377,0,-5.395,1,0.0335,0.848,9.73e-05,0.0994,0.305,131.698
0NllkLutTx00BeIwNXlZIo,0.381,0.0501,1,-17.549,1,0.0678,0.961,0,0.27,0.469,171.026
2hxRyDlwQtxj502oTCa62Y,0.559,0.246,4,-15.261,1,0.493,0.905,0,0.663,0.76,202.28
1gxlOpsdJ9Dg5XZdYgxCtT,0.751,0.263,4,-15.388,1,0.155,0.948,0,0.547,0.804,94.834
3gsIs6zMXL8RqFFCI14ZDg,0.777,0.204,2,-17.753,1,0.324,0.875,0,0.66,0.702,103.535
78asetJtgk64Vh43wraEVW,0.682,0.286,2,-14.677,1,0.33,0.95,0,0.63,0.832,124.841
78MpvvxwVjwCsCrjuQE3LU,0.754,0.18,2,-12.542,1,0.0994,0.947,0,0.206,0.861,89.012
04VJ6d28ChN5AGNF8zWMqm,0.717,0.153,4,-13.973,0,0.0928,0.971,0,0.807,0.789,92.223
1NAwf7hUdj1iTNOmMRHceY,0.687,0.172,1,-16.23,1,0.343,0.945,0,0.667,0.715,103.357
07Y0F978utprJqUtt3f7Rd,0.89,0.144,1,-18.763,0,0.12,0.888,0,0.591,0.764,99.184
1Nj4PmEQgbRyU5SZCbBZXg,0.603,0.0967,5,-18.65,1,0.366,0.821,0,0.438,0.803,201.459
6sYDO6hRf3E9qHvA9NjcgX,0.704,0.188,1,-14.826,1,0.0913,0.962,0,0.255,0.675,133.963
1nKq6LuvuB84l6Dnfhc7Fm,0.753,0.087,2,-16.652,1,0.161,0.919,0,0.428,0.671,74.984
3bfknodtSn54GQE1aIOcI8,0.589,0.073,9,-15.689,1,0.0542,0.962,0,0.0456,0.647,88.375
4624CSiDkTH48lYd4PbxF7,0.587,0.0896,2,-15.687,1,0.0417,0.971,0,0.809,0.56,84.578
266bzcpwlIJmXeUA9IwhDg,0.655,0.111,0,-21.445,1,0.317,0.702,0,0.377,0.752,90.618
5f9IHz5a3Fr3NsRgA7tAHC,0.508,0.146,4,-15.488,1,0.0519,0.96,0,0.0991,0.962,180.35
1KRamHbLIDeJPABDXHRX0R,0.793,0.0827,7,-18.627,0,0.0519,0.955,0,0.398,0.596,87.677
4hWjrDakocDt1Dy4CftyOy,0.86,0.201,2,-16.955,1,0.104,0.974,0,0.638,0.781,89.906
0xAW17wIE8mvoDwb34IsCC,0.721,0.566,2,-11.802,1,0.0424,0.857,0.00746,0.0588,0.921,99.906
7vAnRPcN2WsesHq9ML1K5Z,0.785,0.413,9,-9.622,1,0.0439,0.849,0,0.076,0.86,109.954
2II3nKe1x3USykJoE5OJi0,0.545,0.356,10,-14.31,1,0.18,0.834,0,0.192,0.772,197.555
6rkSzbRhOZk3z4Rm2jpXhI,0.621,0.285,11,-11.79,0,0.0612,0.766,0,0.104,0.691,180.869
3tH43dan5r948RqJejEcZb,0.471,0.184,9,-15.559,1,0.0495,0.81,0,0.0886,0.453,129.548
5IPzN04tOiUhQ5UoHwruxP,0.695,0.437,10,-12.454,1,0.03,0.851,0.00271,0.278,0.896,111.891
6ndmKwWqMozN2tcZqzCX4K,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858
0zaAUrSvMYrBGcLcmWKcxy,0.48,0.306,2,-12.249,0,0.045,0.697,0,0.299,0.284,131.376
0waQuGsfGoogXEilxdUaSF,0.285,0.276,5,-10.713,1,0.0479,0.826,0,0.497,0.472,76.315
05Kms0excTlHRel656GZ3U,0.501,0.67,1,-5.847,1,0.0696,0.26,0,0.0774,0.614,175.895
1EyvonxK8OGHRV4WDRdArc,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499
3Uu6pcfL9xsdfsKRx3DXRf,0.62,0.288,4,-9.431,1,0.123,0.801,0,0.37,0.691,100.385
7og4nJ1NCle7JUsT1FfsTt,0.67,0.548,1,-8.963,0,0.325,0.425,0,0.0926,0.234,134.87
7nDdxPUC5LbxmspeqkOzt8,0.907,0.452,8,-6.673,1,0.187,0.568,0,0.244,0.691,92.063
7bXvOMQ3UrcTS1dO9Ppzsg,0.647,0.616,5,-4.948,1,0.0272,0.277,0,0.0816,0.79,93.019
0TCmhnbMpw5zwPsTvlXTJi,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01
5BuiZmp7H6hoUN5Fw2lUIp,0.601,0.801,5,-2.425,1,0.0473,0.139,0,0.103,0.377,126.955
01iyINEYgPQ7ThMZuHUsqS,0.619,0.938,5,-5.245,1,0.35,0.0257,1.39e-05,0.128,0.601,94.38
6yWAmZphigz9WD7fMdDYqx,0.586,0.744,7,-3.289,1,0.0387,0.0363,0,0.217,0.249,102.025
5rqvpEqOkiu2k6K0UTZmzR,0.774,0.743,4,-7.004,1,0.109,0.0608,3.75e-05,0.372,0.372,104.955
08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079
7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971
1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803
5BSvPvVTxveMSsAXGRxDLw,0.735,0.702,1,-5.119,0,0.0391,0.312,0,0.0827,0.378,105.021
1I8tHoNBFTuoJAlh4hfVVE,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927
4unpXe9GYrqsD3eIL3QGZp,0.383,0.595,10,-5.908,0,0.0409,0.0875,2.83e-05,0.238,0.235,104.194
0drFciyqbrHgCbq2N5dK8Z,0.658,0.444,10,-7.169,1,0.0685,0.244,0,0.0653,0.355,90.072
5xFZiW98mwT5S3mh8O9BUt,0.594,0.65,10,-5.073,1,0.0404,0.014,0.0142,0.267,0.106,126.0
1839RWzPRZCVgvamu4sHSN,0.59,0.871,11,-3.353,0,0.0891,0.148,0,0.0739,0.304,134.956
0DhkTGjEaIHaSxTfC14BFm,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000138,0.0623,0.258,127.966
4ODnJrz0C3AJ4DFv8YQhJ8,0.636,0.6,6,-6.964,1,0.0288,0.211,0,0.141,0.476,100.051
5XiZK7m9PLppgIzJBpw2x5,0.649,0.664,8,-4.768,0,0.0617,0.178,0,0.15,0.339,110.041
1NldMriIXmMdChqZtHCGbW,0.68,0.541,2,-5.909,1,0.032,0.341,1.02e-06,0.23,0.447,97.005
4iOm49Ge1u4rLmTfuo6jUt,0.674,0.864,2,-3.361,1,0.0312,0.0707,0.000476,0.0843,0.614,126.074
6UiDiFJUGEDzkGpZBL8IYq,0.555,0.813,0,-5.792,1,0.033,0.0201,0,0.165,0.435,125.034
77VLYTyrdlHEWcjhjQoXlz,0.727,0.598,8,-8.425,1,0.0515,0.0661,1.07e-05,0.0975,0.683,97.037
2y5aJvzXhHPA94U5GFAcXe,0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967
7hvxMYq9JW5W0vFwiu1Zdr,0.624,0.845,7,-5.451,0,0.0353,0.0244,0,0.264,0.615,126.021
5yFSF6qQA1rcLsQRnBsZgb,0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976
39IsH7B5byx8NRlEKlZVg9,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03
5CLGzJsGqhCEECcpnFQA8x,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213
7EmGUiUaOSGDnUUQUDrOXC,0.715,0.802,11,-4.647,0,0.0394,0.139,0,0.177,0.327,124.989
5SE57ljOIUJ1ybL9U6CuBH,0.598,0.775,1,-4.035,0,0.0545,0.022,0,0.0677,0.687,129.819
2ARqIya5NAuvFVHSN3bL0m,0.748,0.652,7,-3.02,1,0.058,0.208,0,0.128,0.431,106.914
0dA2Mk56wEzDgegdC6R17g,0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.498,102.013
2kLf4myxQME1Nd0voeKZri,0.572,0.713,5,-4.826,1,0.0406,0.0754,0,0.226,0.559,89.996
5AEtlRudpgdT5FtNiuly6Y,0.659,0.717,8,-4.202,1,0.0581,0.0393,0,0.0769,0.71,103.036
6WbADFqMvR8N5u0BvtsWQE,0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009
6OzOyjokUxv3AyYStQWNCg,0.745,0.595,11,-5.773,0,0.0359,0.188,5.84e-06,0.172,0.232,123.963
6FRLCMO5TUHTexlWo8ym1W,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959
0sQLhT32E9ZG2zn5iYR6nN,0.508,0.677,1,-5.696,1,0.0656,0.328,0,0.0491,0.575,121.928
26gceVsA1ybT8qsX3aYLEn,0.605,0.813,0,-4.785,1,0.0448,0.00702,0.114,0.145,0.238,167.997
4keoy2fqgwGnbWlm3ZVZFa,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335
2VYiQ9ijG3NER2aevaxzDi,0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894
5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043
1x5sYLZiu9r5E43kMlt9f8,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863
4bMrguhtW5l31SNXd5IdSK,0.526,0.671,7,-7.445,0,0.0968,0.308,4.07e-05,0.0869,0.102,88.033
1suR7O1Coqso76HSw1zVa9,0.325,0.663,11,-5.869,0,0.074,0.0313,0.0101,0.0737,0.147,174.04
1fVm76JNGTpOGsUhgRJgxp,0.513,0.85,5,-4.393,0,0.0478,0.0193,0,0.281,0.555,157.94
2oXwrVhXdnQDpYEnr4cAlc,0.557,0.54,6,-6.701,1,0.0342,0.256,0.00207,0.13,0.194,94.74
3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001
7uqS1gGcgWD0wiiKttEmyp,0.698,0.653,9,-6.365,1,0.0521,0.424,0,0.321,0.381,100.976
7dcmZskqXONZuIuqGRLJ1C,0.399,0.222,5,-11.073,1,0.0433,0.864,0.802,0.0906,0.0387,128.231
0lG6QM1jjbbX5UUn3DPmrZ,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997
7kVDkZkZc8qBUBsF6klUoY,0.423,0.751,11,-5.632,1,0.272,0.136,0,0.243,0.522,148.773
0lks2Kt9veMOFEAPN0fsqN,0.423,0.634,6,-5.877,0,0.0578,0.196,0,0.189,0.467,150.978
4heFQCyiW0RUEX1Q1lb008,0.602,0.752,7,-4.931,0,0.0361,0.0638,0,0.13,0.331,130.037
1gwwNLcYQRnzvkBhwDjUX3,0.691,0.883,11,-1.326,0,0.0488,0.318,2.45e-05,0.0742,0.606,109.982
1ZLrDPgR7mvuTco3rQK8Pk,0.737,0.747,10,-4.818,1,0.0323,0.269,0,0.219,0.447,105.943
6f3Kn4QtwZPU2IvwwDSbLF,0.657,0.828,5,-5.544,1,0.0728,0.00847,0,0.326,0.566,115.954
4AMY0oGSt7vZwgxDnHCJBr,0.636,0.63,0,-6.396,1,0.0346,0.0796,0,0.13,0.454,104.845
25sgk305KZfyuqVBQIahim,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002
1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014
3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
2DGa7iaidT5s0qnINlwMjJ,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957
6u7jPi22kF8CTQ3rb9DHE7,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041
1jLsirPDkUS2g4gnkYua58,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008
3ZCtiUSYDNHN9zAXWn4Uwl,0.501,0.682,0,-4.664,0,0.0684,0.135,0,0.145,0.503,173.926
4TlxeDCyx8epXp1OoOwyn9,0.512,0.809,5,-3.253,1,0.143,0.306,0,0.138,0.557,203.439
06kxa3al7bUqRRo5nAFduZ,0.494,0.651,11,-4.127,0,0.0384,0.0819,0,0.104,0.162,149.979
57Zcl7oKKr29qHp38dzzWi,0.676,0.656,1,-7.41,1,0.09,0.0298,0,0.192,0.415,128.256
4ESPuOrSsRcBISzcMlzmY5,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064
3SWqGa1J0M7hSBUDM0KePD,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-05,0.0727,0.462,82.001
5k02Wjsu2MdpF3c9VFQD0k,0.546,0.619,6,-6.09,0,0.042,0.0122,0,0.0585,0.625,159.982
